-1.323697899999999983e+00 1.304856100000000074e+00 3.226376500000000203e+00 -1.284435699999999958e+00 1.358010600000000012e-01 5.341832600000000486e-01 -1.568809499999999968e+00 -1.292041100000000053e+00 2.323307999999999929e+00 4.417381799999999664e-02 9.968036999999999592e-01 1.969370099999999901e+00 -1.014773499999999995e+00 1.688392600000000021e+00 -1.329787000000000052e+00 4.588262399999999963e-01 -1.949294599999999988e+00 -8.289482999999999713e-01 -2.151777500000000121e+00 6.009550000000000169e-01 -1.560136200000000084e+00 1.060008300000000014e+00 2.558926599999999940e-01 -2.127789500000000000e+00 2.193042800000000181e+00 1.226762700000000095e+00 -3.738400599999999740e-01 -3.787228200000000156e-01 2.049836200000000108e+00 -2.620256099999999921e-02 -1.024421599999999932e+00 8.111422000000000354e-01 -2.349717899999999915e+00 -3.081100999999999868e+00 4.272311999999999776e-01 -5.939235999999999960e-01 1.916768699999999992e+00 9.255919999999999703e-01 2.566041600000000256e-01 3.545510800000000184e-01 6.396009000000000277e-01 -2.272455499999999906e-01 6.113050599999999557e-01 8.907947499999999685e-01 2.707465000000000011e-01 1.137523499999999910e+00 -2.923271699999999917e+00 1.013459899999999969e+00 -1.684575900000000015e+00 -1.839636199999999944e+00 2.079575300000000126e+00 2.809178000000000175e+00 -1.223609299999999900e+00 -1.244644000000000084e+00 1.403167499999999901e+00 -1.764742099999999925e-01 -4.293902400000000341e+00 -1.131086800000000059e+00 -8.361285999999999718e-02 -9.019941999999999682e-01 7.265300999999999565e-01 2.979421399999999942e-02 -2.122043000000000124e+00 -1.935654999999999903e+00
5.047281999999999602e-01 -1.334830800000000040e-01 1.598827699999999963e+00 -3.627407599999999954e-01 -8.572562000000000237e-01 8.594798000000000160e-01 8.751575999999999800e-02 2.482086699999999979e+00 3.727213999999999805e-01 -5.568535000000000013e-01 1.098357100000000086e+00 -1.211133500000000085e+00 -1.566385899999999998e+00 4.766680600000000045e-01 1.319531400000000021e+00 5.733357700000000223e-01 -8.253624999999999989e-01 -1.434406400000000081e+00 -2.992895100000000141e+00 2.948536600000000174e-01 -1.704351500000000019e+00 2.526004799999999939e+00 2.615161699999999811e+00 -8.603161999999999754e-01 2.347538199999999797e+00 1.206006200000000028e+00 3.869415999999999967e-01 -1.251081499999999957e+00 1.261352800000000052e+00 8.235956399999999622e-01 -4.542100000000000026e-01 -9.920586300000000524e-01 -7.749117599999999495e-01 -2.212891799999999964e+00 -1.948141899999999982e+00 2.686594200000000043e+00 -9.425902999999999365e-02 5.531212699999999982e-01 -2.031695099999999865e+00 -1.521314400000000067e+00 1.997398599999999913e-02 -6.804795000000000149e-01 1.640846800000000050e+00 6.407488599999999757e-01 -9.009746299999999986e-01 3.442747999999999919e+00 -1.722666500000000100e+00 -5.344613000000000280e-01 -2.326390399999999914e-01 -1.962963799999999925e-01 8.151561999999999975e-01 9.793096999999999497e-01 -6.443200999999999512e-01 -2.324856000000000034e+00 -3.630212800000000017e-01 -7.277689000000000519e-01 -2.128720500000000015e+00 2.219537700000000058e+00 -2.453130499999999978e-02 1.703900799999999993e+00 -1.439563200000000043e+00 9.449347000000000163e-01 -3.248298399999999919e+00 -1.741165499999999922e+00
1.738210000000000033e+00 6.193493599999999599e-01 6.332891000000000492e-01 -1.634009499999999893e+00 1.228374800000000100e+00 8.627251000000000225e-01 -8.460789000000000504e-02 -4.673585599999999785e-01 1.338056799999999935e+00 1.111257200000000056e+00 1.911407000000000078e+00 -4.621547500000000031e-01 2.568933999999999940e-01 1.123904800000000037e+00 1.136488399999999954e+00 8.402157399999999887e-01 -5.022195000000000409e-01 -2.720053399999999844e+00 -9.195850500000000149e-01 -2.330951199999999890e+00 -3.317788799999999982e-01 3.837798600000000171e+00 2.425736999999999810e+00 -1.162676100000000101e+00 9.046794000000000224e-01 4.691872599999999949e-01 1.797946899999999903e+00 -1.774609499999999992e-02 2.734431700000000021e+00 8.005215000000000247e-02 5.695175999999999572e-01 -1.565615200000000096e+00 -3.003171700000000222e+00 -1.811743000000000103e+00 1.260157799999999995e+00 6.748205999999999927e-01 5.225140999999999813e-01 -4.043827499999999908e+00 -1.649500299999999919e+00 -5.506036000000000263e-02 -1.345263700000000062e+00 2.818086599999999997e+00 -1.090935999999999906e+00 -9.445231600000000283e-01 1.490553400000000028e+00 7.772305600000000148e-01 -2.212804600000000121e+00 1.831134000000000095e-01 7.968929399999999941e-01 -2.498539699999999808e+00 2.011071700000000018e+00 5.514440999999999926e-01 1.493308999999999997e+00 -1.621000400000000008e+00 -1.191470900000000110e+00 -1.644905899999999921e+00 9.190189999999999471e-02 2.161734000000000044e+00 2.733381400000000072e-01 -3.809847199999999989e-01 -2.845555000000000168e-01 -7.375346999999999875e-01 -9.395299000000000289e-01 -1.603366099999999905e+00
-1.666097299999999892e+00 1.725666200000000039e-01 2.888078699999999888e+00 -3.118365000000000165e-01 7.298229999999999995e-01 -3.724756499999999915e-01 -2.044509599999999871e-01 1.129130600000000095e+00 1.194962099999999916e+00 3.312286999999999870e-01 7.435192000000000467e-01 -2.561460499999999918e+00 1.469802599999999945e-02 9.188167999999999891e-01 1.143832799999999983e+00 2.350474999999999870e+00 -2.756206999999999852e+00 1.526844400000000102e+00 -7.970500000000000362e-01 1.691408599999999929e+00 8.058209400000000411e-01 2.663288999999999795e+00 -3.961962800000000118e-01 -2.775114499999999929e+00 4.730995599999999746e-01 -1.875731299999999990e+00 1.153288599999999997e+00 -2.637051299999999987e+00 1.396865400000000035e+00 7.494331600000000426e-01 -7.645653000000000032e-01 -4.577703200000000083e-01 -3.241149200000000175e+00 -1.513508599999999982e+00 -1.260398700000000094e+00 -9.881084999999999452e-01 3.991211700000000251e-01 -1.126881400000000033e+00 -6.198981999999999548e-01 1.050188200000000016e+00 -1.964639000000000024e+00 2.028063800000000083e-01 -8.068849399999999950e-01 6.996088999999999780e-01 8.574597999999999942e-01 3.431395600000000101e-01 -2.906534199999999846e+00 4.444055000000000089e-01 9.960680600000000329e-01 5.905350400000000111e-01 2.196960699999999989e+00 1.366541699999999970e+00 1.816743000000000108e-01 -1.270835500000000007e+00 -4.393814999999999804e-01 1.087844599999999995e-01 1.002205500000000082e+00 1.905665600000000071e+00 -1.204620599999999930e+00 2.674013000000000084e-01 -1.840867599999999937e+00 -9.236900999999999584e-01 -3.962914200000000164e+00 -3.459724700000000208e+00
-1.467652699999999921e+00 -7.010560599999999809e-01 3.150291699999999917e+00 -4.277118999999999893e+00 2.892816000000000276e-01 7.512216600000000133e-01 -2.553329999999999766e-01 1.358076000000000061e+00 -1.479267499999999957e-01 4.335150000000000288e-03 1.186405099999999990e+00 8.213394000000000528e-01 -2.175072000000000116e+00 -1.124330499999999899e+00 2.210775799999999958e-01 1.576025999999999927e+00 -2.357902999999999860e+00 -6.048653999999999975e-01 -2.357214499999999990e+00 6.020313000000000470e-01 -9.456982999999999362e-02 5.150593999999999451e-01 1.626999499999999890e-02 -2.943305300000000013e+00 1.548785000000000078e+00 1.119457599999999949e-02 -1.837373800000000057e-01 5.197138000000000035e-01 1.301859899999999959e+00 1.124895699999999943e+00 -2.427629500000000107e+00 6.049780999999999631e-01 -1.521160199999999962e+00 -1.913118099999999933e+00 -5.787132000000000387e-01 1.975575400000000037e-01 1.344599600000000006e+00 -2.250687099999999941e+00 -5.035332199999999897e-02 1.144281550000000036e-01 -1.056454000000000004e+00 1.720525000000000082e+00 -4.859708500000000098e-01 -2.331907000000000174e+00 -1.186886700000000072e+00 -2.568639200000000233e-01 -2.657150500000000193e+00 4.960410299999999939e-01 1.187575899999999907e+00 -9.861420400000000530e-01 -1.147533200000000031e+00 9.659114500000000048e-01 1.927732299999999954e+00 -2.881149000000000182e+00 -1.454739999999999922e+00 1.809581399999999896e+00 -2.777618400000000154e+00 1.171042799999999939e+00 1.419842599999999955e+00 2.222185899999999936e+00 -7.699473999999999485e-01 1.803329599999999866e-01 -2.555802299999999860e+00 7.902686000000000432e-02
-3.001679999999999904e+00 1.228561599999999920e+00 -9.922760999999999942e-01 -1.046307899999999957e+00 2.090469800000000156e+00 5.528083999999999776e-01 -7.331525999999999321e-02 -8.794523999999999397e-02 3.154060200000000092e-01 -4.495421399999999790e-01 6.849079000000000139e-01 -1.794998799999999894e+00 -1.755315100000000017e+00 -1.354111999999999982e+00 8.568257000000000234e-01 1.012690300000000043e+00 -1.469270300000000029e+00 -4.347937700000000238e-01 1.943317400000000097e-02 -1.515592899999999910e+00 6.602478999999999987e-01 3.077656499999999795e+00 3.022317600000000049e+00 -2.720939200000000113e+00 7.411718999999999946e-01 -2.617541300000000071e+00 -2.261711200000000033e-01 -6.726712599999999931e-01 1.304282900000000023e+00 1.101839900000000094e+00 -1.562822199999999995e-01 3.488026599999999866e-01 -2.837601299999999993e-01 -1.798016899999999918e+00 1.633967500000000017e+00 2.950127399999999955e-01 1.418061299999999969e+00 5.340791299999999575e-01 -2.742219000000000184e-01 -9.312728000000000117e-01 1.199411199999999900e+00 9.033658500000000258e-01 1.083269700000000002e+00 1.246736900000000071e-02 5.354222699999999779e-01 4.503753200000000234e-01 -1.028674799999999889e+00 5.854304999999999926e-02 -1.968969100000000028e+00 -4.215602599999999922e-02 3.805784600000000073e-01 -1.168741699999999994e+00 3.721127000000000185e-01 -4.586403399999999797e-01 -1.932799400000000112e-01 1.782906000000000102e+00 -1.324458799999999936e+00 1.788054000000000032e+00 -2.281762599999999974e+00 5.568592299999999828e-02 1.000240199999999913e+00 -1.090986599999999918e+00 -1.893800499999999998e+00 1.236151999999999945e-01
-1.256214600000000070e+00 6.959433000000000424e-01 1.396440099999999962e+00 -1.365423700000000018e+00 5.133020999999999834e-01 -3.360645800000000016e-01 -9.974477999999999955e-01 5.214147599999999771e-01 9.394160499999999470e-01 7.647749000000000352e-01 2.357014700000000129e+00 -1.772202400000000067e+00 1.444863400000000020e+00 -4.541001299999999907e-01 2.648209300000000099e-01 -2.440069900000000069e-01 -1.508639599999999970e+00 -2.575992999999999977e+00 -1.128379599999999927e+00 -7.395418999999999743e-01 -3.152263399999999827e+00 3.610617200000000082e+00 4.115902799999999750e-01 -4.471200500000000133e+00 -3.410521000000000247e-01 -3.546801800000000116e-01 1.678787599999999935e+00 -1.432684700000000033e+00 2.356873799999999797e+00 -6.221531599999999829e-01 -2.773993700000000118e+00 5.885152999999999635e-01 -8.754712300000000447e-01 -1.295276899999999953e+00 -7.070278500000000133e-01 -1.321498999999999979e+00 1.054468399999999972e+00 1.426347899999999891e+00 3.842361599999999933e-01 -1.285681000000000074e+00 -2.579544999999999977e+00 9.164428999999999492e-01 -2.274697699999999878e-01 -1.123524500000000037e+00 -9.924661999999999651e-01 -6.624974000000000141e-01 -2.239666999999999852e+00 -1.130631799999999965e+00 -1.783254600000000023e+00 -7.261012000000000022e-01 -1.735034500000000035e+00 -5.476544500000000149e-01 -8.956244599999999556e-01 1.239174299999999951e-01 2.461281399999999953e-01 -1.506948399999999966e+00 -3.014571000000000112e+00 2.632691100000000173e+00 1.291142800000000035e+00 -5.254746999999999613e-01 -2.982396599999999953e+00 2.871071700000000226e-01 -8.985638000000000236e-01 -1.266743699999999917e+00
-3.431525999999999743e-01 -1.044572400000000068e+00 2.234525699999999837e+00 -8.762341999999999631e-01 1.314437599999999984e+00 1.077087399999999917e+00 1.018133500000000025e+00 6.705475400000000530e-01 2.234133200000000041e+00 7.192133699999999630e-01 2.585573199999999794e+00 1.795713800000000027e-01 -3.560642000000000085e+00 -1.764300800000000002e+00 1.056213499999999916e+00 2.016672600000000148e+00 -4.269502000000000130e+00 -2.952067099999999833e+00 -1.910095899999999958e+00 -2.757644700000000171e+00 1.025857199999999914e+00 2.718695900000000165e+00 1.282406300000000110e+00 -1.760952599999999979e+00 1.318105800000000105e+00 -3.925488599999999995e-01 1.823727700000000063e+00 -1.009877250000000004e-01 1.901409399999999916e+00 -2.332102499999999967e+00 -2.377850000000000019e+00 -5.541568399999999839e-01 -2.398697600000000207e+00 1.680404999999999927e+00 1.248198100000000033e-01 -4.341390700000000158e-01 -2.640081599999999917e-01 7.518542400000000070e-01 1.155369799999999891e+00 -8.484367000000000436e-01 6.383411999999999420e-02 7.784615000000000284e-01 -1.426487999999999978e+00 1.088362999999999969e+00 1.058595900000000034e+00 7.120134000000000185e-01 -3.596259599999999779e+00 -5.559885999999999995e-03 1.260538699999999901e+00 -2.370576399999999861e-01 4.202216599999999969e-01 -3.808052800000000238e-01 -1.380082100000000089e+00 -1.551082999999999990e+00 1.110702099999999991e-02 -1.117722000000000104e+00 -3.003183600000000064e-01 -1.726793799999999934e-01 -1.603910200000000064e+00 1.375790499999999916e+00 -1.364650600000000047e+00 -4.959871000000000141e-01 -2.332531700000000097e+00 3.045850700000000133e-01
-1.923130400000000018e+00 8.440286500000000469e-01 -1.086478599999999961e+00 -3.364315299999999898e+00 2.423236699999999910e-01 1.853783500000000029e+00 -1.217015900000000039e+00 1.141470100000000043e+00 1.294078199999999956e+00 7.846296999999999855e-01 2.157187500000000036e+00 -3.275771000000000210e+00 -2.272076999999999902e+00 -1.001177699999999948e+00 -1.151606399999999919e+00 1.850157599999999958e+00 -1.267905800000000083e+00 -1.165210199999999974e+00 7.576974499999999946e-02 -6.673396000000000328e-01 -2.399745499999999865e+00 -9.954300499999999552e-01 4.416183200000000086e-01 -1.634015199999999890e+00 3.680934699999999893e+00 -7.556829499999999644e-01 2.892920999999999965e-01 -2.211899300000000068e-01 5.624382999999999466e-01 -8.221063600000000360e-01 -3.163930999999999827e+00 3.482815300000000058e-01 -7.180830000000000268e-01 -1.476655700000000015e+00 -9.798627999999999505e-02 -4.346102500000000035e-02 9.281549599999999733e-02 -2.534930999999999823e+00 -1.127444899999999972e+00 -8.555462000000000344e-01 9.892461299999999458e-01 2.195335000000000036e+00 -1.348594800000000093e+00 1.618096100000000037e+00 7.967206999999999484e-01 3.903481999999999785e-01 1.008593000000000073e+00 1.625490899999999961e+00 -1.318492800000000020e+00 -1.210238200000000042e+00 1.518685499999999911e+00 -1.004139799999999916e+00 -3.006201299999999854e+00 -2.586756199999999950e+00 3.933237199999999878e-01 -1.417586199999999907e+00 -8.044307000000000540e-01 1.679933000000000121e-01 -1.292306200000000072e+00 -2.251532999999999785e+00 -2.509754000000000040e+00 -1.773595599999999939e+00 -2.529354300000000055e+00 -8.935191000000000106e-01
-3.436561499999999936e-01 2.261360699999999946e-01 2.043300200000000011e+00 2.281916700000000131e-01 -2.018855200000000127e-01 1.133158300000000063e+00 1.039671900000000093e+00 1.244304050000000043e-02 -2.810224299999999897e-01 -7.025292499999999940e-01 1.458552800000000094e+00 -3.226600200000000029e+00 -1.307992799999999900e-01 6.558398600000000522e-01 1.003647799999999979e+00 1.938699399999999962e+00 -2.767438400000000076e+00 -3.102830599999999883e+00 -2.206255000000000022e-01 -1.860926300000000033e+00 1.115077600000000002e+00 2.192216999999999860e+00 2.891392700000000038e-01 -2.224207199999999940e+00 -2.601460999999999912e-01 -1.405963300000000027e+00 -7.161906999999999579e-01 -2.690822800000000070e-01 8.735047599999999912e-01 -1.129311299999999907e+00 -1.816068500000000085e+00 1.662394900000000009e+00 -4.995309399999999789e-01 -2.831722699999999815e+00 -3.741497400000000084e-01 2.698335600000000056e+00 1.028723999999999972e+00 -1.964892099999999919e+00 2.708622500000000155e+00 6.302064000000000554e-01 -1.020286400000000038e+00 2.440626099999999798e+00 1.496042400000000105e+00 7.509424000000000099e-01 -1.077565799999999907e+00 2.305552200000000163e+00 -3.022649299999999872e+00 1.737314299999999978e+00 -6.179841999999999835e-01 -1.348107200000000061e+00 1.814915899999999915e+00 4.387871999999999884e-01 3.718134000000000161e-01 -2.009953499999999948e+00 9.364887499999999809e-01 -2.251212100000000049e+00 -1.013178200000000029e+00 5.143295500000000242e-01 -7.145956999999999448e-01 -7.063312000000000479e-01 -2.866197799999999907e-01 6.878860999999999448e-01 -3.100925699999999896e+00 3.614702000000000193e-01
