0,0.0007576564
0,0.006693967
1,0.8533535
0,0.03906302
1,0.9894907
1,0.99465704
0,0.010978252
0,0.0052903043
1,0.98390675
0,0.0043842155
0,0.1965054
1,0.83268815
0,0.0013014879
1,0.98594296
1,0.9912992
1,0.85590655
1,0.9640737
1,0.81181157
0,0.81401753
1,0.9194417
0,0.093134515
1,0.9851952
1,0.9896305
0,0.0013833138
0,0.058990926
0,0.00019342147
0,0.14092572
1,0.9913816
1,0.9287927
1,0.99395716
1,0.99695563
0,0.00041222948
1,0.92871183
0,0.0006863464
0,0.017221441
0,0.021417988
1,0.9966215
1,0.8443331
1,0.9916414
1,0.9854279
0,0.001119069
0,0.08166556
1,0.9530161
1,0.9895838
1,0.95552224
0,0.0005438503
0,0.0012716958
1,0.9962929
1,0.9056964
0,0.10180847
1,0.97758806
0,0.005016483
0,0.19431607
0,0.038231723
1,0.9901786
1,0.99729997
1,0.982939
1,0.9432574
0,0.00074439246
1,0.7792314
1,0.98790157
1,0.95913607
1,0.9857889
0,0.19101134
1,0.9908557
1,0.68401706
0,0.0021136054
1,0.9899776
1,0.98328453
0,0.00058595586
0,0.016516028
1,0.96942556
1,0.9904221
1,0.9626672
1,0.9115232
0,0.07614452
0,0.007124224
0,0.0011400784
0,0.016688984
1,0.86395925
1,0.95842236
0,0.0010617782
0,0.03852205
0,0.00095316075
0,0.08256058
0,0.0013214168
1,0.9730315
0,0.006172665
1,0.9816397
0,0.00197715
1,0.9850123
1,0.9744444
1,0.99529064
0,0.016271796
1,0.9813803
0,0.2876458
1,0.7663072
0,0.07014819
0,0.004279421
1,0.9831261
1,0.9954763
1,0.9834494
1,0.96413404
0,0.010836425
0,0.43793792
1,0.8050005
0,0.00526437
1,0.98161143
0,0.0135844955
1,0.99270415
0,0.0021567878
1,0.9725664
0,0.0041562854
1,0.962883
1,0.8586102
1,0.9660048
0,0.00021766724
1,0.95525825
1,0.9790406
0,0.0008748739
1,0.8893902
1,0.9904426
0,0.02244324
1,0.97164446
0,0.01229097
1,0.7369737
0,0.007846785
1,0.9666622
0,0.07708326
1,0.9119329
1,0.993476
1,0.9861924
0,0.0010319832
1,0.99493223
1,0.9995371
1,0.9892135
0,0.0041460153
1,0.95815283
0,0.2605557
0,0.001242854
1,0.9611988
1,0.7191262
1,0.9247805
1,0.9749834
1,0.94170654
1,0.95252925
1,0.913218
1,0.95975983
0,0.589441
0,0.0015897873
0,0.0025368277
0,0.0006252421
0,0.0019975482
1,0.99140877
1,0.882648
1,0.9767903
1,0.98308057
0,0.0008460608
0,0.853966
0,0.59717876
1,0.8790899
0,0.023944829
1,0.9878187
1,0.96068335
0,0.0015803259
1,0.9613139
1,0.98259455
0,0.14246704
1,0.96844125
0,0.06244887
0,0.004902451
1,0.9863637
1,0.9811813
0,0.00029498778
1,0.9644005
1,0.9982058
0,0.04455828
0,0.00062338775
0,0.014799041
1,0.91808254
0,0.004900218
1,0.9689791
1,0.9946759
0,0.043818638
1,0.9562677
0,0.0026142062
1,0.7389617
1,0.783751
0,0.006485903
0,0.00062495226
1,0.97369045
1,0.991417
0,0.0057495213
1,0.3236729
1,0.99759835
0,0.0022212542
0,0.0068389596
0,0.0028816576
0,0.0034608012
1,0.9387538
0,0.00045829586
1,0.96997863
0,0.0009580129
0,0.13596646
0,0.0061321724
0,0.0003182631
0,0.00017646796
1,0.99350667
1,0.9163733
1,0.9909567
1,0.9514282
0,0.9198989
0,0.023657009
0,0.0018761649
0,0.02388888
1,0.9882338
0,0.013399322
1,0.98625815
0,0.005894172
0,0.0054970216
1,0.881638
0,0.03215225
0,0.00033306182
0,0.0076272935
1,0.93036675
0,0.00056815066
1,0.9446145
0,0.02961638
0,0.0022473563
1,0.30775365
1,0.7105378
1,0.9868694
1,0.9857061
1,0.99886465
1,0.9440054
0,0.0011865044
0,0.0021952833
1,0.9818981
1,0.98898727
0,0.00012224219
1,0.99043536
0,0.0034590783
0,0.00042597024
1,0.93958825
1,0.9947056
1,0.99012774
1,0.99807477
0,0.00027940347
1,0.9804372
0,0.1118057
0,0.00054494204
0,0.0018778167
1,0.9943885
0,0.9644082
1,0.9982316
0,0.9867611
0,0.0015821868
0,0.00088109006
0,0.0010311793
1,0.9756251
1,0.886095
0,0.00844029
1,0.8100511
0,0.21018556
1,0.97825634
0,0.0003581516
0,0.0077657513
0,0.002323703
0,0.0020590993
1,0.90252316
0,0.00049199775
0,0.15168999
1,0.9921555
0,0.008449701
0,0.0016497414
1,0.9597219
0,0.0003302399
0,0.8389096
1,0.9719782
1,0.93612945
0,0.00077446096
1,0.99127215
1,0.9122895
1,0.97511274
0,0.0019156219
0,0.0050012926
0,0.15397355
0,0.043812882
1,0.93400824
1,0.94309556
0,0.0008600241
0,0.001686375
0,0.40964577
1,0.91114277
0,0.05813085
0,0.0007620611
1,0.9038215
1,0.98145974
0,0.0007701673
0,0.002825919
1,0.9942882
1,0.9100598
1,0.9331853
1,0.95231915
0,0.0012969398
1,0.9890676
0,0.00079582015
0,0.0017764195
0,0.6306629
0,0.0006358736
0,0.015669148
1,0.98966
0,0.00022769503
0,0.0002031039
1,0.9447053
0,0.010611531
1,0.99084574
1,0.9691599
0,0.008459575
0,0.00303335
1,0.9806402
1,0.9369059
0,0.08017695
0,0.0012837755
0,0.0017412811
0,0.9830982
0,0.0027710828
0,0.0011505992
0,0.0028311294
1,0.990149
1,0.9866383
1,0.9502141
0,0.0051342985
0,0.000568516
0,0.11077074
0,0.010101553
0,0.9382628
1,0.99262565
0,0.0074194446
0,0.62379605
1,0.97995317
0,0.00086890114
1,0.8903614
0,0.0030808966
0,0.013957909
0,0.00045344848
0,0.0043989327
0,0.08030396
1,0.69330746
1,0.9765355
1,0.9986418
1,0.988948
0,0.0029148324
1,0.9215841
1,0.97414
1,0.94718075
1,0.9211929
0,0.0010142206
1,0.88864756
1,0.9981857
1,0.97948635
0,0.283798
1,0.97717017
0,0.0010100463
1,0.97881913
1,0.94857645
0,0.000468479
1,0.9754649
0,0.00033824213
1,0.9277059
0,0.44670454
1,0.8792379
1,0.9372619
0,0.00015180487
0,0.0040120534
1,0.9867775
1,0.99255484
0,0.0019982469
1,0.8167208
1,0.9836874
1,0.9672674
1,0.9652641
1,0.99042994
1,0.9812541
1,0.95422316
0,0.0016524453
1,0.9767686
1,0.89111567
1,0.9771786
0,0.6900968
0,0.0020107976
1,0.9983369
0,0.003956764
1,0.98911625
1,0.9975992
1,0.9830783
0,0.4287134
1,0.907706
0,0.0013706008
0,0.013815561
1,0.9981633
1,0.9757078
0,0.0039987224
0,0.0032496962
0,0.06356098
0,0.018558867
0,0.008950162
1,0.8898724
0,0.0028292385
1,0.98204124
1,0.8870943
0,0.00412803
0,0.0001252724
1,0.95543987
0,0.0025549862
0,0.0024817302
0,0.0034084483
1,0.92509127
0,0.033931755
1,0.9871999
0,0.0009535176
0,0.013892008
0,0.0077289273
1,0.99437284
1,0.9118863
1,0.9850464
0,0.0024972719
1,0.9717604
0,0.20441277
1,0.9855827
0,0.00035394978
0,0.00057845964
1,0.993719
1,0.9293588
1,0.98843086
0,0.014339416
1,0.9456779
0,0.00056587567
0,0.0016637666
1,0.9634967
1,0.9796012
0,0.00062587555
1,0.99085414
1,0.9976509
0,0.001547097
0,0.011858417
1,0.908008
1,0.81626433
0,0.012145047
0,0.78751314
1,0.9348887
1,0.9676432
0,0.006989023
1,0.93548423
0,0.0025846434
0,0.008752443
1,0.68316025
1,0.9574278
1,0.83458126
0,0.0073808674
1,0.9960532
1,0.9056628
1,0.9984485
1,0.99081355
0,0.0356155
1,0.9722559
1,0.9807343
0,0.0032564127
1,0.9159277
1,0.98723316
1,0.9537293
0,0.0024280201
1,0.9943098
1,0.98925936
1,0.992991
0,0.021569498
0,0.011043069
1,0.9885394
1,0.9426107
0,0.0012817436
0,0.0028818003
0,0.0006324316
1,0.99935883
0,0.17261164
1,0.9987078
0,0.14225669
1,0.9919844
0,0.0006452236
0,0.030163644
0,0.0011248421
1,0.9839572
0,0.028718812
0,0.4961727
1,0.8843999
1,0.9921903
0,0.0005435391
0,0.01059251
0,0.06746899
1,0.99313277
1,0.86975485
0,0.027813518
1,0.92011565
0,0.0019355817
0,0.019252889
1,0.9384592
0,0.05704791
0,0.012975276
0,0.027458642
1,0.98532087
1,0.98822266
1,0.9871661
0,0.0024788857
0,0.040429655
1,0.943385
0,0.0002190386
1,0.92039216
0,0.0033629045
0,0.004351774
0,0.016485477
0,0.02314086
0,0.009361743
1,0.94812244
0,0.00085625425
0,0.0013997275
1,0.9819806
1,0.92195785
1,0.99499965
1,0.9914929
1,0.9775685
0,0.010481972
0,0.1758429
0,0.00056432554
1,0.9970841
0,0.0006891865
1,0.07036951
1,0.9907376
1,0.9990969
0,0.008500019
1,0.99506867
0,0.0051407744
0,0.0021145088
0,0.0006275121
1,0.9918047
0,0.007351552
0,0.21536508
1,0.9882913
1,0.7089503
0,0.0032876625
1,0.9932064
1,0.9857934
0,0.0020309282
0,0.00024099118
0,0.0002624334
0,0.0032968489
1,0.31433928
1,0.9108126
1,0.99213636
0,0.015614459
0,0.0106776375
0,0.003130321
0,0.0016600545
0,0.0010287131
0,0.09682485
1,0.9914301
1,0.9653198
1,0.96424836
1,0.98291403
1,0.9770832
1,0.9118863
0,0.02774713
0,0.009964698
1,0.9943646
0,0.023770157
0,0.008704169
0,0.75440574
1,0.8357953
1,0.95734686
1,0.88860565
0,0.0003342923
1,0.96953404
0,0.00066968385
0,0.0037490786
1,0.9953105
1,0.9475021
1,0.99104273
1,0.9667422
1,0.8743086
1,0.99319553
0,0.0087886825
0,0.0032652388
0,0.025886135
1,0.88671505
0,0.0019858265
1,0.8925308
0,0.00545592
1,0.86173266
0,0.0023684606
1,0.99729663
1,0.9633982
1,0.9911431
1,0.99248767
0,0.0008684294
1,0.98086286
0,4.583689e-05
0,0.0050695376
0,0.002738895
0,0.07549497
0,0.00072769943
0,0.0008740819
0,0.057323586
0,0.00083217106
0,0.07170646
1,0.98992527
0,0.00021070438
0,0.00019198866
0,0.33812293
0,0.0008233214
0,0.0008870042
0,0.004769221
1,0.95037884
1,0.9904544
1,0.97950095
0,0.0015445749
1,0.9688941
1,0.9747151
1,0.9206383
1,0.9907492
1,0.38060483
1,0.9923632
0,0.52271634
1,0.9996767
1,0.9626649
1,0.9914398
0,0.00073176343
0,0.02050609
1,0.9853278
0,0.0011096452
1,0.9672678
0,0.00019535518
0,0.0026900994
0,0.004658244
1,0.9947842
1,0.9666763
1,0.9675781
0,0.00019487407
1,0.94501626
1,0.9736473
1,0.94561964
1,0.98760194
1,0.9813328
1,0.9962936
0,0.00050035876
0,0.00051454763
1,0.9586128
0,0.031504165
0,0.0019794512
1,0.9958936
0,0.004120196
0,0.00040503652
0,0.006805604
0,0.00066321617
1,0.95153123
0,0.014047477
1,0.99359447
1,0.9464469
0,0.92883426
1,0.98224866
1,0.2731716
1,0.960241
1,0.9966671
0,0.06516408
0,0.01256156
0,0.054199435
0,0.011041987
1,0.9929905
1,0.9746225
0,0.0041273204
1,0.9901254
1,0.040918157
0,0.0007894728
1,0.84749776
0,0.36579913
0,0.013344785
0,0.00948647
1,0.9961765
1,0.9791245
0,0.017721908
0,0.007251393
0,0.17435563
0,0.005587932
1,0.95018214
0,0.0004958294
0,0.00059216534
1,0.89372325
1,0.96798766
0,0.002034392
0,0.009375427
0,0.0015810851
0,0.0005486392
