0,1.44198022669e-79
0,8.43243908004e-07
1,1.0
0,1.0
0,1.49386676808e-318
1,1.0
1,1.0
1,1.0
1,1.0
1,5.60487942801e-52
0,1.0
1,1.0
0,5.86571577831e-53
0,5.75794518906e-12
1,1.0
0,1.0
1,1.0
0,1.45990379466e-34
0,1.58789490787e-09
1,3.70572833303e-37
1,1.0
1,1.0
1,1.0
0,1.85849710072e-260
0,8.3991159793e-323
0,1.67092436357e-09
1,1.0
0,1.2217615647e-09
0,8.58742187947e-10
0,2.1027943794e-33
1,1.0
0,1.0
1,1.0
0,3.34348726831e-08
1,1.0
0,1.17037482865e-13
1,1.0
1,1.0
0,8.03010887805e-07
1,1.0
0,1.0
0,1.25821813966e-07
1,1.0
0,1.39213528854e-91
0,3.94785571421e-40
1,1.0
1,1.0
1,1.0
0,4.51151001685e-264
1,1.0
0,2.4818369043e-86
0,1.0
1,1.0
1,1.76630716857e-52
1,1.0
1,1.0
0,0.0
1,0.999999999871
1,1.0
0,9.30278364944e-24
1,1.0
0,0.000125662130121
1,1.0
1,1.0
1,1.0
0,1.58162304586e-14
1,1.0
0,1.18617791407e-11
1,0.0
1,1.0
1,2.06007568311e-52
1,1.0
1,1.0
0,1.74634576098e-93
1,1.0
1,1.0
1,1.0
0,1.0
0,0.0252201708862
0,4.2814212889e-12
0,2.99372003996e-07
0,5.43200590339e-68
1,1.0
1,1.0
0,4.64577241448e-10
1,2.69220861326e-183
0,0.999999997567
0,2.64178015777e-86
0,5.81653883071e-117
1,1.0
0,4.61544701584e-06
0,2.23251694565e-64
1,1.0
0,0.98121594663
1,1.0
1,1.0
1,1.0
0,1.79116816207e-10
1,1.0
0,1.22767579647e-32
0,5.75794518906e-12
0,3.23976965278e-20
1,1.0
0,1.29422797393e-11
0,5.75794518906e-12
0,1.0
0,0.999999996721
1,1.0
1,1.0
0,1.0
1,1.0
0,7.30481494138e-11
0,5.07894035568e-15
1,1.0
0,6.77535453813e-11
0,1.0
1,1.0
1,1.0
0,5.75794518906e-12
1,1.0
1,1.0
0,1.18617791407e-11
0,2.66934247299e-21
1,1.0
1,0.997028164686
0,1.0
1,1.0
0,2.35946849664e-27
0,3.14212828767e-15
1,2.69148953158e-47
0,5.75794518906e-12
0,3.86945125365e-174
1,1.0
0,1.0
1,1.0
0,0.0728835501624
1,1.0
0,7.3136751675e-132
0,5.75794518906e-12
1,1.0
1,1.0
0,1.0
1,1.0
1,1.0
0,4.86385254566e-08
0,5.42800066354e-83
0,1.24396801543e-09
1,1.0
0,5.65518236373e-13
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,1.0
0,0.000215108613944
1,1.0
1,1.0
1,1.0
0,5.75794518906e-12
1,1.0
0,5.65938363783e-228
0,9.13149411673e-07
0,2.43194039925e-29
1,1.0
1,8.74523462367e-210
0,8.30940406446e-173
1,1.0
1,1.0
1,1.0
0,0.997760405483
1,1.0
0,1.07714109626e-08
0,5.38684044645e-22
0,4.49418366612e-76
1,1.0
1,1.0
0,0.00204519307954
1,1.0
0,9.3037998008e-12
1,1.0
1,1.0
1,1.0
0,1.13623109095e-72
1,2.3556096963e-16
1,1.0
1,1.0
1,1.0
1,1.0
0,2.95567904914e-05
0,0.167366943582
1,1.0
0,5.37489373214e-24
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,2.69755056194e-11
1,1.0
1,1.0
0,4.00891521666e-15
1,1.0
1,1.0
1,1.0
1,3.02606393511e-24
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,2.11991156788e-148
1,2.58181228072e-13
0,5.75794518906e-12
0,1.0
0,4.01889911885e-11
1,1.0
0,1.57209954777e-14
0,1.0
1,1.0
1,1.0
1,1.0
1,1.0
0,2.95307263696e-09
1,1.0
0,0.464626560846
1,1.0
1,1.17213299151e-245
0,1.55486043412e-144
0,1.0
1,1.0
0,5.75794518906e-12
0,5.75794518906e-12
0,1.0
0,3.14212828767e-15
0,2.55276638549e-09
0,1.0
0,1.81001922485e-164
0,1.0
1,1.0
1,2.83918808227e-86
0,0.000208837940244
1,1.0
1,1.0
0,1.07560989667e-07
1,1.0
1,1.0
